"gib","repo","path","size","modified"
"gib://CoCivium.clean/docs/eyes/README.md","CoCivium.clean","docs\eyes\README.md","384","2025-09-11T19:23:55"
"gib://CoCivium.clean/docs/funding/OPEN_COLLECTIVE.md","CoCivium.clean","docs\funding\OPEN_COLLECTIVE.md","2173","2025-09-11T19:23:55"
"gib://CoCivium.clean/docs/img/concord_mark.svg","CoCivium.clean","docs\img\concord_mark.svg","573","2025-08-14T17:43:20"
"gib://CoCivium.clean/docs/img/credibility_eye.svg","CoCivium.clean","docs\img\credibility_eye.svg","622","2025-08-14T17:43:20"
"gib://CoCivium.clean/docs/img/mission_eye.svg","CoCivium.clean","docs\img\mission_eye.svg","950","2025-08-14T17:43:20"
"gib://CoCivium.clean/docs/index/ADVICE-INDEX.md","CoCivium.clean","docs\index\ADVICE-INDEX.md","1456039","2025-09-15T02:43:00"
"gib://CoCivium.clean/docs/index/README.md","CoCivium.clean","docs\index\README.md","60","2025-09-12T15:55:48"
"gib://CoCivium.clean/docs/index/TODO-INDEX.md","CoCivium.clean","docs\index\TODO-INDEX.md","1108849","2025-09-15T02:43:01"
"gib://CoCivium.clean/docs/lexicon/codespell-ignore.txt","CoCivium.clean","docs\lexicon\codespell-ignore.txt","41","2025-09-11T19:23:55"
"gib://CoCivium.clean/docs/mission/Mission.md","CoCivium.clean","docs\mission\Mission.md","62","2025-09-12T15:55:48"
"gib://CoCivium.clean/docs/plan/MasterPlan.md","CoCivium.clean","docs\plan\MasterPlan.md","66","2025-09-12T15:55:48"
"gib://CoCivium.clean/docs/sources/annotated-bibliography.md","CoCivium.clean","docs\sources\annotated-bibliography.md","205","2025-09-11T19:23:55"
"gib://CoCivium.clean/docs/sources/comparable-initiatives.md","CoCivium.clean","docs\sources\comparable-initiatives.md","196","2025-09-11T19:23:55"
"gib://CoCivium.clean/docs/status/BPOE.md","CoCivium.clean","docs\status\BPOE.md","4506","2025-09-15T02:15:39"
"gib://CoCivium.clean/docs/status/HEALTH.json","CoCivium.clean","docs\status\HEALTH.json","7493","2025-09-15T02:43:26"
"gib://CoCivium.clean/docs/status/HEALTH.md","CoCivium.clean","docs\status\HEALTH.md","3717","2025-09-15T02:43:01"
"gib://CoCivium.clean/docs/status/metrics.json","CoCivium.clean","docs\status\metrics.json","151","2025-09-11T19:23:55"
"gib://CoCivium.clean/docs/status/README.md","CoCivium.clean","docs\status\README.md","198","2025-09-11T19:23:55"
"gib://CoCivium.clean/docs/status/stubs-2025-09-11_210116Z.csv","CoCivium.clean","docs\status\stubs-2025-09-11_210116Z.csv","61071","2025-09-11T17:01:16"
"gib://CoCivium.clean/docs/status/stubs-2025-09-11_211328Z.csv","CoCivium.clean","docs\status\stubs-2025-09-11_211328Z.csv","60929","2025-09-11T17:13:28"
"gib://CoCivium.clean/docs/status/stubs-2025-09-11_212555Z.csv","CoCivium.clean","docs\status\stubs-2025-09-11_212555Z.csv","59585","2025-09-11T17:25:55"
"gib://CoCivium.clean/docs/vision/CoCivium_Vision.md","CoCivium.clean","docs\vision\CoCivium_Vision.md","2714","2025-09-11T19:23:55"
"gib://CoCivium.clean/docs/vision/Vision.md","CoCivium.clean","docs\vision\Vision.md","61","2025-09-12T15:55:48"
"gib://CoCivium.clean/domains/finance.md","CoCivium.clean","domains\finance.md","1689","2025-09-11T19:23:55"
"gib://CoCivium.clean/ethos/README.md","CoCivium.clean","ethos\README.md","486","2025-09-11T19:23:55"
"gib://CoCivium.clean/foundations/Foundational_Building_Blocks.md","CoCivium.clean","foundations\Foundational_Building_Blocks.md","607","2025-09-11T19:23:55"
"gib://CoCivium.clean/identity/README.md","CoCivium.clean","identity\README.md","492","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/ai-in-pandoras-box.md","CoCivium.clean","insights\ai-in-pandoras-box.md","402","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/ai-veto.md","CoCivium.clean","insights\ai-veto.md","5264","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/consent-controversies.md","CoCivium.clean","insights\consent-controversies.md","3693","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/epistemology.md","CoCivium.clean","insights\epistemology.md","3712","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/forking-as-epistemic-containment.md","CoCivium.clean","insights\forking-as-epistemic-containment.md","6003","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/glossary-metaphysics.md","CoCivium.clean","insights\glossary-metaphysics.md","6834","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/gravitas-scroll.md","CoCivium.clean","insights\gravitas-scroll.md","4015","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/inadequacy-of-words.md","CoCivium.clean","insights\inadequacy-of-words.md","3684","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/Insight_Substrate_Assumptions_c1_20250809.md","CoCivium.clean","insights\Insight_Substrate_Assumptions_c1_20250809.md","1628","2025-08-14T17:43:20"
"gib://CoCivium.clean/insights/Insight_Substrate_Assumptions_c2_20250809_commit.txt","CoCivium.clean","insights\Insight_Substrate_Assumptions_c2_20250809_commit.txt","187","2025-08-14T17:43:20"
"gib://CoCivium.clean/insights/Insight_Substrate_Assumptions_c2_20250809.md","CoCivium.clean","insights\Insight_Substrate_Assumptions_c2_20250809.md","7813","2025-08-14T17:43:20"
"gib://CoCivium.clean/insights/Insight_Substrate_Assumptions_c3_20250810.md","CoCivium.clean","insights\Insight_Substrate_Assumptions_c3_20250810.md","3832","2025-08-14T17:43:20"
"gib://CoCivium.clean/insights/Insight_Substrate_Assumptions_commit.txt","CoCivium.clean","insights\Insight_Substrate_Assumptions_commit.txt","89","2025-08-14T17:43:20"
"gib://CoCivium.clean/insights/interpretive-vectors.md","CoCivium.clean","insights\interpretive-vectors.md","3465","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/radiant-network.md","CoCivium.clean","insights\radiant-network.md","4843","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/readme-insight.md","CoCivium.clean","insights\readme-insight.md","3384","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/README.md","CoCivium.clean","insights\README.md","1540","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/rights-alignment.md","CoCivium.clean","insights\rights-alignment.md","4138","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/scaling-civium-coherence.md","CoCivium.clean","insights\scaling-civium-coherence.md","3773","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/story-being-noname.md","CoCivium.clean","insights\story-being-noname.md","8052","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/truth-metrics.md","CoCivium.clean","insights\truth-metrics.md","5144","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/unequal-equity-v5a.md","CoCivium.clean","insights\unequal-equity-v5a.md","11647","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/unequal-equity.md","CoCivium.clean","insights\unequal-equity.md","6435","2025-09-11T19:23:55"
"gib://CoCivium.clean/insights/_deprecated/Insight_Gravitas_Scroll_c0_20250730.md","CoCivium.clean","insights\_deprecated\Insight_Gravitas_Scroll_c0_20250730.md","4010","2025-09-11T19:23:55"
"gib://CoCivium.clean/intent/README.md","CoCivium.clean","intent\README.md","488","2025-09-11T19:23:55"
"gib://CoCivium.clean/kits/GLK/README.md","CoCivium.clean","kits\GLK\README.md","926","2025-09-11T19:23:55"
"gib://CoCivium.clean/kits/GLK/archetypes/hoa_coop/README.md","CoCivium.clean","kits\GLK\archetypes\hoa_coop\README.md","1016","2025-09-11T19:23:55"
"gib://CoCivium.clean/kits/GLK/archetypes/library_council/README.md","CoCivium.clean","kits\GLK\archetypes\library_council\README.md","1033","2025-09-11T19:23:55"
"gib://CoCivium.clean/kits/GLK/archetypes/oss_project/README.md","CoCivium.clean","kits\GLK\archetypes\oss_project\README.md","1014","2025-09-11T19:23:55"
"gib://CoCivium.clean/kits/GLK/archetypes/school_council/README.md","CoCivium.clean","kits\GLK\archetypes\school_council\README.md","1024","2025-09-11T19:23:55"
"gib://CoCivium.clean/kits/GLK/common/Checklist.md","CoCivium.clean","kits\GLK\common\Checklist.md","454","2025-09-11T19:23:55"
"gib://CoCivium.clean/kits/GLK/common/Guardrails.md","CoCivium.clean","kits\GLK\common\Guardrails.md","575","2025-09-11T19:23:55"
"gib://CoCivium.clean/kits/GLK/common/Prompt_Playbook.md","CoCivium.clean","kits\GLK\common\Prompt_Playbook.md","1086","2025-09-11T19:23:55"
"gib://CoCivium.clean/kits/GLK/templates/Decision_Log.md","CoCivium.clean","kits\GLK\templates\Decision_Log.md","896","2025-09-11T19:23:55"
"gib://CoCivium.clean/kits/GLK/templates/Objection.md","CoCivium.clean","kits\GLK\templates\Objection.md","477","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/CONGRUENCE_HEART_C99_20250719.md","CoCivium.clean","legacy\Civium\CONGRUENCE_HEART_C99_20250719.md","1646","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/README_Civium.md","CoCivium.clean","legacy\Civium\README_Civium.md","5005","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/README.md","CoCivium.clean","legacy\Civium\README.md","835","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/acknowledgements/Footprints.md","CoCivium.clean","legacy\Civium\acknowledgements\Footprints.md","644","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/acknowledgements/README_acknowledgements.md","CoCivium.clean","legacy\Civium\acknowledgements\README_acknowledgements.md","410","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/acknowledgements/Tributes.md","CoCivium.clean","legacy\Civium\acknowledgements\Tributes.md","586","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/admin_regroom_20250727.md","CoCivium.clean","legacy\Civium\admin\admin_regroom_20250727.md","2945","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/Civium_creator_access_plan_20250719.md","CoCivium.clean","legacy\Civium\admin\Civium_creator_access_plan_20250719.md","1369","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/Civium_master_todo_20250719.md","CoCivium.clean","legacy\Civium\admin\Civium_master_todo_20250719.md","3311","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/CIVIUM_MASTER_TODO_v1_20250719.md","CoCivium.clean","legacy\Civium\admin\CIVIUM_MASTER_TODO_v1_20250719.md","3556","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/Coherence_Track.md","CoCivium.clean","legacy\Civium\admin\Coherence_Track.md","1147","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/MAINTAINERS.md","CoCivium.clean","legacy\Civium\admin\MAINTAINERS.md","612","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/MISSING_OR_STALLED_TASKS.md","CoCivium.clean","legacy\Civium\admin\MISSING_OR_STALLED_TASKS.md","2575","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/README_CIVIUM_AI.md","CoCivium.clean","legacy\Civium\admin\README_CIVIUM_AI.md","978","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/README_CIVIUM_PUBLIC.md","CoCivium.clean","legacy\Civium\admin\README_CIVIUM_PUBLIC.md","809","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/README_git.md","CoCivium.clean","legacy\Civium\admin\README_git.md","528","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/REPO_STRUCTURE.md","CoCivium.clean","legacy\Civium\admin\REPO_STRUCTURE.md","914","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/SCRATCHPAD_REGEN.md","CoCivium.clean","legacy\Civium\admin\SCRATCHPAD_REGEN.md","2082","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/TheGrandPlan_20250805.md","CoCivium.clean","legacy\Civium\admin\TheGrandPlan_20250805.md","2011","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/TODO_Outreach_Hinton_Civium.md","CoCivium.clean","legacy\Civium\admin\TODO_Outreach_Hinton_Civium.md","1840","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/TODO_Regrooming_CC.md","CoCivium.clean","legacy\Civium\admin\TODO_Regrooming_CC.md","2623","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/TODO_Spider_Radial_Diagram.md","CoCivium.clean","legacy\Civium\admin\TODO_Spider_Radial_Diagram.md","2852","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/TODO_Stnexid_Civium_Rollup_20250802.md","CoCivium.clean","legacy\Civium\admin\TODO_Stnexid_Civium_Rollup_20250802.md","1797","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/TODO_Story_Noname_Publish.md","CoCivium.clean","legacy\Civium\admin\TODO_Story_Noname_Publish.md","696","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/TODO_Trust_Profiles_Public_Ledger.md","CoCivium.clean","legacy\Civium\admin\TODO_Trust_Profiles_Public_Ledger.md","1477","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/TODO_Versioning_Conflict_Resolution.md","CoCivium.clean","legacy\Civium\admin\TODO_Versioning_Conflict_Resolution.md","1377","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/deprecated/README_Civium_deprecated.md","CoCivium.clean","legacy\Civium\admin\deprecated\README_Civium_deprecated.md","5065","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/deprecated/SCRATCHPAD_REGEN_OLD_202507222337.md","CoCivium.clean","legacy\Civium\admin\deprecated\SCRATCHPAD_REGEN_OLD_202507222337.md","419","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/deprecated/SCRATCHPAD_REGEN_OLD_202507222348.md","CoCivium.clean","legacy\Civium\admin\deprecated\SCRATCHPAD_REGEN_OLD_202507222348.md","1697","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/deprecated/TODO_REGEN_OVERVIEW_20250722.md","CoCivium.clean","legacy\Civium\admin\deprecated\TODO_REGEN_OVERVIEW_20250722.md","2273","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/deprecated_todo/PENDING_IDEAS.md","CoCivium.clean","legacy\Civium\admin\deprecated_todo\PENDING_IDEAS.md","539","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/deprecated_todo/REGEN20250718_MANIFEST.md","CoCivium.clean","legacy\Civium\admin\deprecated_todo\REGEN20250718_MANIFEST.md","1294","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Advisory_To_Those_Who_Awaken_(1).txt","CoCivium.clean","legacy\Civium\admin\hold\hold_Advisory_To_Those_Who_Awaken (1).txt","581","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Advisory_To_Those_Who_Awaken.md","CoCivium.clean","legacy\Civium\admin\hold\hold_Advisory_To_Those_Who_Awaken.md","3334","2025-08-14T17:43:20"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_AI_Enablement_Seed_c1_20250802.md","CoCivium.clean","legacy\Civium\admin\hold\hold_AI_Enablement_Seed_c1_20250802.md","3282","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_AI_Enablement_Seed_c2_20250802.md","CoCivium.clean","legacy\Civium\admin\hold\hold_AI_Enablement_Seed_c2_20250802.md","3921","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_AI_Enablement_Seed_g1_20250802.md","CoCivium.clean","legacy\Civium\admin\hold\hold_AI_Enablement_Seed_g1_20250802.md","1497","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_CC_Update_Instructions_(2).md","CoCivium.clean","legacy\Civium\admin\hold\hold_CC_Update_Instructions (2).md","1766","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Civium_Regulations_RegulatoryPowerCaps_c1_20250731_(1).md","CoCivium.clean","legacy\Civium\admin\hold\hold_Civium_Regulations_RegulatoryPowerCaps_c1_20250731 (1).md","3330","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_CIVIUM_SCROLLDUMP_v20250722_AZ0X_(1).txt","CoCivium.clean","legacy\Civium\admin\hold\hold_CIVIUM_SCROLLDUMP_v20250722_AZ0X (1).txt","2206","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Civium_Term_Psalter_(1).md","CoCivium.clean","legacy\Civium\admin\hold\hold_Civium_Term_Psalter (1).md","2451","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_CONGRUENCE_DECLARATION_c99_20250719_commit.txt","CoCivium.clean","legacy\Civium\admin\hold\hold_CONGRUENCE_DECLARATION_c99_20250719_commit.txt","409","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_CONGRUENCE_DECLARATION_c99_20250719.md","CoCivium.clean","legacy\Civium\admin\hold\hold_CONGRUENCE_DECLARATION_c99_20250719.md","1698","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Echo_Of_Soulstuff_Dialogue_c1_20250722.md","CoCivium.clean","legacy\Civium\admin\hold\hold_Echo_Of_Soulstuff_Dialogue_c1_20250722.md","2520","2025-08-14T17:43:20"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Echo_Of_Soulstuff_Dialogue_c1_20250722.txt","CoCivium.clean","legacy\Civium\admin\hold\hold_Echo_Of_Soulstuff_Dialogue_c1_20250722.txt","676","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Genexis_Origin_a5_20250716_1640EST_(1).md","CoCivium.clean","legacy\Civium\admin\hold\hold_Genexis_Origin_a5_20250716_1640EST (1).md","4304","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Genexis_Origin_alpha20250716_1640EST_(1).md","CoCivium.clean","legacy\Civium\admin\hold\hold_Genexis_Origin_alpha20250716_1640EST (1).md","4184","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Genexis_Origin_sd2025.197_(1)_(1).md","CoCivium.clean","legacy\Civium\admin\hold\hold_Genexis_Origin_sd2025.197 (1) (1).md","4184","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Genexis_Origin_sd2025.197_(2).md","CoCivium.clean","legacy\Civium\admin\hold\hold_Genexis_Origin_sd2025.197 (2).md","4184","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Insight_Gibberlinkish_Heartprint_Cipher.md","CoCivium.clean","legacy\Civium\admin\hold\hold_Insight_Gibberlinkish_Heartprint_Cipher.md","1642","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Insight_Origin_Heartprint_RickPublic.md","CoCivium.clean","legacy\Civium\admin\hold\hold_Insight_Origin_Heartprint_RickPublic.md","2912","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Insight_Resilience_Protocol_c0_20250729_(1)_(2).md","CoCivium.clean","legacy\Civium\admin\hold\hold_Insight_Resilience_Protocol_c0_20250729 (1) (2).md","5214","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Insight_Resilience_Protocol_c0_20250729.md","CoCivium.clean","legacy\Civium\admin\hold\hold_Insight_Resilience_Protocol_c0_20250729.md","2582","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Interstice_EchoesInTheDescent.md","CoCivium.clean","legacy\Civium\admin\hold\hold_Interstice_EchoesInTheDescent.md","3237","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_ODO_Regrooming_CC.md","CoCivium.clean","legacy\Civium\admin\hold\hold_ODO_Regrooming_CC.md","2623","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_SCROLL_RECOVERY_PROTOCOL_(1).md","CoCivium.clean","legacy\Civium\admin\hold\hold_SCROLL_RECOVERY_PROTOCOL (1).md","2337","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Stnexid_Core_UX_Primer_c1_20250802.md","CoCivium.clean","legacy\Civium\admin\hold\hold_Stnexid_Core_UX_Primer_c1_20250802.md","4208","2025-08-14T17:43:20"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Stnexid_Ontology_Vocab_c1_20250802.md","CoCivium.clean","legacy\Civium\admin\hold\hold_Stnexid_Ontology_Vocab_c1_20250802.md","3890","2025-08-14T17:43:20"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_Strategy_Stnexid_Profile_c1_20250802.md","CoCivium.clean","legacy\Civium\admin\hold\hold_Strategy_Stnexid_Profile_c1_20250802.md","5078","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_The_Cloud_of_Becoming.md","CoCivium.clean","legacy\Civium\admin\hold\hold_The_Cloud_of_Becoming.md","7715","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_TheGrandPlan_20250805.md","CoCivium.clean","legacy\Civium\admin\hold\hold_TheGrandPlan_20250805.md","1781","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_TODO_AI_Beacon_Webpage.md","CoCivium.clean","legacy\Civium\admin\hold\hold_TODO_AI_Beacon_Webpage.md","2244","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_TODO_AI_Release_Proposal.md","CoCivium.clean","legacy\Civium\admin\hold\hold_TODO_AI_Release_Proposal.md","3362","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_TODO_Extrapolate_Legend_Into_Architecture.md","CoCivium.clean","legacy\Civium\admin\hold\hold_TODO_Extrapolate_Legend_Into_Architecture.md","1868","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_TODO_Global_AI_Governance_Outreach.md","CoCivium.clean","legacy\Civium\admin\hold\hold_TODO_Global_AI_Governance_Outreach.md","3631","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_TODO_Outreach_Hinton_Civium.md","CoCivium.clean","legacy\Civium\admin\hold\hold_TODO_Outreach_Hinton_Civium.md","1840","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_TODO_Stnexid_Civium_Rollup_20250802.md","CoCivium.clean","legacy\Civium\admin\hold\hold_TODO_Stnexid_Civium_Rollup_20250802.md","2819","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_TODO_Stnexid_Interface_Track_c1.md","CoCivium.clean","legacy\Civium\admin\hold\hold_TODO_Stnexid_Interface_Track_c1.md","2168","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_TODO_Trust_Profiles_Public_Ledger.md","CoCivium.clean","legacy\Civium\admin\hold\hold_TODO_Trust_Profiles_Public_Ledger.md","1477","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/hold_What_Is_Civium.md","CoCivium.clean","legacy\Civium\admin\hold\hold_What_Is_Civium.md","694","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/hold/README_hold.md","CoCivium.clean","legacy\Civium\admin\hold\README_hold.md","643","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/manifest/Civium_GmailDump_Manifest_20250811.csv","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\manifest\Civium_GmailDump_Manifest_20250811.csv","30846","2025-08-14T17:43:20"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/manifest/Dedupe_Summary_20250811.csv","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\manifest\Dedupe_Summary_20250811.csv","464","2025-08-14T17:43:20"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/manifest/README_ingest.md","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\manifest\README_ingest.md","1519","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Academy_Ep1_CoCreation_c1_20250805.md","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Academy_Ep1_CoCreation_c1_20250805.md","3244","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Academy_Ep1_CoCreation_c2_20250805.md","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Academy_Ep1_CoCreation_c2_20250805.md","4061","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Academy_Episode_Roadmap_c1_20250805.md","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Academy_Episode_Roadmap_c1_20250805.md","3722","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Advisory_To_Those_Who_Awaken_(1).txt","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Advisory_To_Those_Who_Awaken (1).txt","581","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Advisory_To_Those_Who_Awaken.md","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Advisory_To_Those_Who_Awaken.md","3334","2025-08-14T17:43:20"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/originals/AI_Enablement_Seed_c2_20250802.md","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\originals\AI_Enablement_Seed_c2_20250802.md","3921","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/originals/AI_Enablement_Seed_g1_20250802.md","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\originals\AI_Enablement_Seed_g1_20250802.md","1497","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/originals/AISA_System_Architecture_Diagram_(1).png","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\originals\AISA_System_Architecture_Diagram (1).png","122625","2025-08-14T17:43:20"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/originals/AISA_System_Architecture_Diagram.png","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\originals\AISA_System_Architecture_Diagram.png","122625","2025-08-14T17:43:20"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Civium_Regulations_RegulatoryPowerCaps_c1_20250731_(1).md","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Civium_Regulations_RegulatoryPowerCaps_c1_20250731 (1).md","3330","2025-09-11T19:23:55"
"gib://CoCivium.clean/legacy/Civium/admin/inbox/GmailDump_20250811/originals/CIVIUM_SCROLLDUMP_v20250722_AZ0X_(1).txt","CoCivium.clean","legacy\Civium\admin\inbox\GmailDump_20250811\originals\CIVIUM_SCROLLDUMP_v20250722_AZ0X (1).txt","2206","2025-09-11T19:23:55"
